Delivery,Item,Ship-to party,Material,Delivery quantity,Sales Unit,Material Avail. Date,Total Weight,Unit of Weight,Route,Goods Issue Date,Picking Date,Act. Gds Mvmnt Date,Delivery Type,Box,Carton ,Pallet,Percent Box,Percent Carton,Percent Pallet,FILTER
80435092,140,P2000,GD00Z-5,14,EA,10/28/2017,27.58,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,5,20,#REF!,80.00%,0.800,0.80,TRUE
80435092,170,P2000,SM2-2W10,12,EA,10/28/2017,43.8,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,5,n/a,150,40.00%,0.400,0.40,FALSE
80435092,210,P2000,V-CAM1,26,EA,10/28/2017,49.4,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,5,n/a,120,20.00%,0.200,0.20,FALSE
80435092,220,P2000,V-CMA-6,14,EA,10/28/2017,0.7,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,4,n/a,#REF!,50.00%,0.500,0.50,TRUE
80435093,150,P2000,98880-003,9,EA,10/28/2017,27.54,LB,LTL,10/28/2017,10/28/2017,10/30/2017,ZNL,2,n/a,#REF!,50.00%,0.500,0.50,TRUE
80435093,210,P2000,V-CMA-6,14,EA,10/28/2017,0.7,LB,LTL,10/28/2017,10/28/2017,10/30/2017,ZNL,4,n/a,#REF!,50.00%,0.500,0.50,TRUE
80435093,220,P2000,V-CAM1,26,EA,10/28/2017,49.4,LB,LTL,10/28/2017,10/28/2017,10/30/2017,ZNL,5,n/a,120,20.00%,0.200,0.20,FALSE
80435094,20,P2000,DAP-1330,8,EA,10/28/2017,4.24,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80435094,30,P2000,E1200-VV,27,EA,10/28/2017,36.45,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,2,n/a,#REF!,50.00%,0.500,0.50,TRUE
80435094,200,P2000,V-DW21R-345,48,EA,10/28/2017,6.24,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,6,n/a,#REF!,100.00%,1.000,1.00,TRUE
80435095,30,P2000,98880-003,9,EA,10/28/2017,27.54,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,2,n/a,#REF!,50.00%,0.500,0.50,TRUE
80435095,130,P2000,GD00Z-5,14,EA,10/28/2017,27.58,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,5,20,#REF!,80.00%,0.800,0.80,TRUE
80435095,180,P2000,V-CMA-6,14,EA,10/28/2017,0.7,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,4,n/a,#REF!,50.00%,0.500,0.50,TRUE
80435095,190,P2000,V-CAM1,26,EA,10/28/2017,49.4,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,5,n/a,120,20.00%,0.200,0.20,FALSE
80435095,230,P2000,SM2-2W10,12,EA,10/28/2017,43.8,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,5,n/a,150,40.00%,0.400,0.40,FALSE
80435096,110,P2000,V-DW21R-345,48,EA,10/28/2017,6.24,LB,LTL,10/28/2017,10/28/2017,10/30/2017,ZNL,6,n/a,#REF!,100.00%,1.000,1.00,TRUE
80435096,120,P2000,DAP-1330,8,EA,10/28/2017,4.24,LB,LTL,10/28/2017,10/28/2017,10/30/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80435096,130,P2000,E1200-VV,27,EA,10/28/2017,36.45,LB,LTL,10/28/2017,10/28/2017,10/30/2017,ZNL,2,n/a,#REF!,50.00%,0.500,0.50,TRUE
80435096,150,P2000,GD00Z-5,14,EA,10/28/2017,27.58,LB,LTL,10/28/2017,10/28/2017,10/30/2017,ZNL,5,20,#REF!,80.00%,0.800,0.80,TRUE
80435096,180,P2000,SM2-2W10,12,EA,10/28/2017,43.8,LB,LTL,10/28/2017,10/28/2017,10/30/2017,ZNL,5,n/a,150,40.00%,0.400,0.40,FALSE
80435099,190,P2000,GD00Z-5,14,EA,10/28/2017,27.58,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,5,20,#REF!,80.00%,0.800,0.80,TRUE
80435100,10,P2000,SM2-2W10,12,EA,10/28/2017,43.8,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,5,n/a,150,40.00%,0.400,0.40,FALSE
80435100,40,P2000,GD00Z-5,14,EA,10/28/2017,27.58,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,5,20,#REF!,80.00%,0.800,0.80,TRUE
80435100,100,P2000,V-DW21R-345,48,EA,10/28/2017,6.24,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,6,n/a,#REF!,100.00%,1.000,1.00,TRUE
80435101,10,P2000,E1200-VV,27,EA,10/28/2017,36.45,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,2,n/a,#REF!,50.00%,0.500,0.50,TRUE
80435101,20,P2000,DAP-1330,8,EA,10/28/2017,4.24,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80435101,70,P2000,SM2-2W10,12,EA,10/28/2017,43.8,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,5,n/a,150,40.00%,0.400,0.40,FALSE
80435101,110,P2000,V-CAM1,26,EA,10/28/2017,49.4,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,5,n/a,120,20.00%,0.200,0.20,FALSE
80435101,120,P2000,V-CMA-6,14,EA,10/28/2017,0.7,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,4,n/a,#REF!,50.00%,0.500,0.50,TRUE
80435101,150,P2000,V-DW21R-345,48,EA,10/28/2017,6.24,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,6,n/a,#REF!,100.00%,1.000,1.00,TRUE
80435103,70,P2000,98880-003,9,EA,10/28/2017,27.54,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,2,n/a,#REF!,50.00%,0.500,0.50,TRUE
80435103,110,P2000,DAP-1330,8,EA,10/28/2017,4.24,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80435103,120,P2000,E1200-VV,27,EA,10/28/2017,36.45,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,2,n/a,#REF!,50.00%,0.500,0.50,TRUE
80435103,170,P2000,V-CAM1,26,EA,10/28/2017,49.4,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,5,n/a,120,20.00%,0.200,0.20,FALSE
80435103,180,P2000,V-CMA-6,14,EA,10/28/2017,0.7,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,4,n/a,#REF!,50.00%,0.500,0.50,TRUE
80435104,40,P2000,E1200-VV,27,EA,10/28/2017,36.45,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,2,n/a,#REF!,50.00%,0.500,0.50,TRUE
80435104,60,P2000,GD00Z-5,14,EA,10/28/2017,27.58,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,5,20,#REF!,80.00%,0.800,0.80,TRUE
80435105,30,P2000,SM2-2W10,12,EA,10/28/2017,43.8,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,5,n/a,150,40.00%,0.400,0.40,FALSE
80435105,70,P2000,V-CAM1,26,EA,10/28/2017,49.4,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,5,n/a,120,20.00%,0.200,0.20,FALSE
80435105,80,P2000,V-CMA-6,14,EA,10/28/2017,0.7,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,4,n/a,#REF!,50.00%,0.500,0.50,TRUE
80435105,110,P2000,V-DW21R-345,48,EA,10/28/2017,6.24,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,6,n/a,#REF!,100.00%,1.000,1.00,TRUE
80435105,230,P2000,DAP-1330,8,EA,10/28/2017,4.24,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80435110,10,P2000,V-CAM1,26,EA,10/28/2017,49.4,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,5,n/a,120,20.00%,0.200,0.20,FALSE
80435110,40,P2000,GD00Z-5,14,EA,10/28/2017,27.58,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,5,20,#REF!,80.00%,0.800,0.80,TRUE
80435110,70,P2000,SM2-2W10,12,EA,10/28/2017,43.8,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,5,n/a,150,40.00%,0.400,0.40,FALSE
80435110,100,P2000,E1200-VV,27,EA,10/28/2017,36.45,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,2,n/a,#REF!,50.00%,0.500,0.50,TRUE
80435110,120,P2000,DAP-1330,8,EA,10/28/2017,4.24,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80435110,160,P2000,98880-003,9,EA,10/28/2017,27.54,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,2,n/a,#REF!,50.00%,0.500,0.50,TRUE
80435112,30,P2000,V-CMA-6,14,EA,10/28/2017,0.7,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,4,n/a,#REF!,50.00%,0.500,0.50,TRUE
80435112,210,P2000,V-DW21R-345,48,EA,10/28/2017,6.24,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,6,n/a,#REF!,100.00%,1.000,1.00,TRUE
80435114,90,P2000,DAP-1330,8,EA,10/28/2017,4.24,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80435114,100,P2000,E1200-VV,27,EA,10/28/2017,36.45,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,2,n/a,#REF!,50.00%,0.500,0.50,TRUE
80435114,110,P2000,SM2-2W10,12,EA,10/28/2017,43.8,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,5,n/a,150,40.00%,0.400,0.40,FALSE
80435114,150,P2000,V-CAM1,26,EA,10/28/2017,49.4,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,5,n/a,120,20.00%,0.200,0.20,FALSE
80435114,160,P2000,V-CMA-6,14,EA,10/28/2017,0.7,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,4,n/a,#REF!,50.00%,0.500,0.50,TRUE
80435115,10,P2000,GD00Z-5,14,EA,10/28/2017,27.58,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,5,20,#REF!,80.00%,0.800,0.80,TRUE
80435115,180,P2000,V-DW21R-345,48,EA,10/28/2017,6.24,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,6,n/a,#REF!,100.00%,1.000,1.00,TRUE
80435117,50,P2000,98880-003,9,EA,10/28/2017,27.54,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,2,n/a,#REF!,50.00%,0.500,0.50,TRUE
80435117,70,P2000,GD00Z-5,14,EA,10/28/2017,27.58,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,5,20,#REF!,80.00%,0.800,0.80,TRUE
80435117,90,P2000,V-DW21R-345,48,EA,10/28/2017,6.24,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,6,n/a,#REF!,100.00%,1.000,1.00,TRUE
80435117,120,P2000,E1200-VV,27,EA,10/28/2017,36.45,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,2,n/a,#REF!,50.00%,0.500,0.50,TRUE
80435117,130,P2000,DAP-1330,8,EA,10/28/2017,4.24,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80435117,160,P2000,V-CMA-6,14,EA,10/28/2017,0.7,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,4,n/a,#REF!,50.00%,0.500,0.50,TRUE
80435117,170,P2000,V-CAM1,26,EA,10/28/2017,49.4,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,5,n/a,120,20.00%,0.200,0.20,FALSE
80435117,210,P2000,SM2-2W10,12,EA,10/28/2017,43.8,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,5,n/a,150,40.00%,0.400,0.40,FALSE
80435118,20,P2000,SM2-2W10,12,EA,10/28/2017,43.8,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,5,n/a,150,40.00%,0.400,0.40,FALSE
80435118,60,P2000,V-CAM1,26,EA,10/28/2017,49.4,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,5,n/a,120,20.00%,0.200,0.20,FALSE
80435118,70,P2000,V-CMA-6,14,EA,10/28/2017,0.7,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,4,n/a,#REF!,50.00%,0.500,0.50,TRUE
80435118,80,P2000,E1200-VV,27,EA,10/28/2017,36.45,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,2,n/a,#REF!,50.00%,0.500,0.50,TRUE
80435118,90,P2000,DAP-1330,8,EA,10/28/2017,4.24,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80435118,130,P2000,98880-003,9,EA,10/28/2017,27.54,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,2,n/a,#REF!,50.00%,0.500,0.50,TRUE
80435119,20,P2000,GD00Z-5,14,EA,10/28/2017,27.58,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,5,20,#REF!,80.00%,0.800,0.80,TRUE
80435119,40,P2000,E1200-VV,27,EA,10/28/2017,36.45,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,2,n/a,#REF!,50.00%,0.500,0.50,TRUE
80435119,160,P2000,V-CMA-6,14,EA,10/28/2017,0.7,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,4,n/a,#REF!,50.00%,0.500,0.50,TRUE
80435119,170,P2000,V-CAM1,26,EA,10/28/2017,49.4,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,5,n/a,120,20.00%,0.200,0.20,FALSE
80435119,190,P2000,V-DW21R-345,48,EA,10/28/2017,6.24,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,6,n/a,#REF!,100.00%,1.000,1.00,TRUE
80435119,200,P2000,DAP-1330,8,EA,10/28/2017,4.24,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80435120,70,P2000,SM2-2W10,12,EA,10/28/2017,43.8,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,5,n/a,150,40.00%,0.400,0.40,FALSE
80435122,100,P2000,V-DW21R-345,48,EA,10/28/2017,6.24,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,6,n/a,#REF!,100.00%,1.000,1.00,TRUE
80435122,140,P2000,GD00Z-5,14,EA,10/28/2017,27.58,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,5,20,#REF!,80.00%,0.800,0.80,TRUE
80435123,40,P2000,98880-003,9,EA,10/28/2017,27.54,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,2,n/a,#REF!,50.00%,0.500,0.50,TRUE
80435123,80,P2000,DAP-1330,8,EA,10/28/2017,4.24,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80435123,90,P2000,E1200-VV,27,EA,10/28/2017,36.45,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,2,n/a,#REF!,50.00%,0.500,0.50,TRUE
80435123,110,P2000,GD00Z-5,14,EA,10/28/2017,27.58,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,5,20,#REF!,80.00%,0.800,0.80,TRUE
80435123,140,P2000,SM2-2W10,12,EA,10/28/2017,43.8,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,5,n/a,150,40.00%,0.400,0.40,FALSE
80435123,180,P2000,V-CAM1,26,EA,10/28/2017,49.4,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,5,n/a,120,20.00%,0.200,0.20,FALSE
80435123,190,P2000,V-CMA-6,14,EA,10/28/2017,0.7,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,4,n/a,#REF!,50.00%,0.500,0.50,TRUE
80435124,100,P2000,V-DW21R-345,48,EA,10/28/2017,6.24,LB,LTL,10/28/2017,10/28/2017,10/27/2017,ZNL,6,n/a,#REF!,100.00%,1.000,1.00,TRUE
80435150,100,P2000,V-DW21R-345,56,EA,10/27/2017,7.28,LB,LTL,10/26/2017,10/27/2017,10/30/2017,ZNL,6,n/a,#REF!,33.33%,0.333,0.33,TRUE
80435186,100,P2000,DAP-1330,140,EA,10/27/2017,74.2,LB,LTL,10/27/2017,10/27/2017,10/30/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80435186,110,P2000,E1200-VV,352,EA,10/27/2017,475.2,LB,LTL,10/27/2017,10/27/2017,10/30/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80435186,130,P2000,GD00Z-5,235,EA,10/27/2017,462.95,LB,LTL,10/27/2017,10/27/2017,10/30/2017,ZNL,5,20,#REF!,100.00%,1.000,1.00,TRUE
80435186,140,P2000,V-CMA-6,240,EA,10/27/2017,12,LB,LTL,10/27/2017,10/27/2017,10/30/2017,ZNL,4,n/a,#REF!,100.00%,1.000,1.00,TRUE
80435186,150,P2000,SM2-2W10,375,EA,10/27/2017,"1,368.75",LB,LTL,10/27/2017,10/27/2017,10/30/2017,ZNL,5,n/a,150,100.00%,1.000,1.00,FALSE
80435186,160,P2000,V-CAM1,200,EA,10/27/2017,380,LB,LTL,10/27/2017,10/27/2017,10/30/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80435186,190,P2000,V-DW21R-345,672,EA,10/27/2017,87.36,LB,LTL,10/27/2017,10/27/2017,10/30/2017,ZNL,6,n/a,#REF!,100.00%,1.000,1.00,TRUE
80435335,170,P2000,98880-003,10,EA,10/27/2017,30.6,LB,LTL,10/26/2017,10/27/2017,10/30/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80435335,210,P2000,E1200-VV,5,EA,10/27/2017,6.75,LB,LTL,10/26/2017,10/27/2017,10/30/2017,ZNL,2,n/a,#REF!,50.00%,0.500,0.50,TRUE
80435335,230,P2000,GD00Z-5,5,EA,10/27/2017,9.85,LB,LTL,10/26/2017,10/27/2017,10/30/2017,ZNL,5,20,#REF!,100.00%,1.000,1.00,TRUE
80435335,240,P2000,SM2-2W10,5,EA,10/27/2017,18.25,LB,LTL,10/26/2017,10/27/2017,10/30/2017,ZNL,5,n/a,150,100.00%,1.000,1.00,FALSE
80435335,250,P2000,V-CAM1,10,EA,10/27/2017,19,LB,LTL,10/26/2017,10/27/2017,10/30/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80435335,270,P2000,V-CMA-6,4,EA,10/27/2017,0.2,LB,LTL,10/26/2017,10/27/2017,10/30/2017,ZNL,4,n/a,#REF!,100.00%,1.000,1.00,TRUE
80435335,280,P2000,V-DW21R-345,100,EA,10/27/2017,13,LB,LTL,10/26/2017,10/27/2017,10/30/2017,ZNL,6,n/a,#REF!,66.67%,0.667,0.67,TRUE
80435384,140,P2000,V-DW21R-345,48,EA,10/28/2017,6.24,LB,LTL,10/28/2017,10/28/2017,10/30/2017,ZNL,6,n/a,#REF!,100.00%,1.000,1.00,TRUE
80435386,20,P2000,V-CMA-6,14,EA,10/28/2017,0.7,LB,LTL,10/28/2017,10/28/2017,10/30/2017,ZNL,4,n/a,#REF!,50.00%,0.500,0.50,TRUE
80435386,30,P2000,V-CAM1,26,EA,10/28/2017,49.4,LB,LTL,10/28/2017,10/28/2017,10/30/2017,ZNL,5,n/a,120,20.00%,0.200,0.20,FALSE
80435386,70,P2000,SM2-2W10,12,EA,10/28/2017,43.8,LB,LTL,10/28/2017,10/28/2017,10/30/2017,ZNL,5,n/a,150,40.00%,0.400,0.40,FALSE
80435386,100,P2000,GD00Z-5,14,EA,10/28/2017,27.58,LB,LTL,10/28/2017,10/28/2017,10/30/2017,ZNL,5,20,#REF!,80.00%,0.800,0.80,TRUE
80435386,120,P2000,E1200-VV,27,EA,10/28/2017,36.45,LB,LTL,10/28/2017,10/28/2017,10/30/2017,ZNL,2,n/a,#REF!,50.00%,0.500,0.50,TRUE
80435386,130,P2000,DAP-1330,8,EA,10/28/2017,4.24,LB,LTL,10/28/2017,10/28/2017,10/30/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80435387,10,P2000,SM2-2W10,12,EA,10/28/2017,43.8,LB,LTL,10/28/2017,10/28/2017,10/30/2017,ZNL,5,n/a,150,40.00%,0.400,0.40,FALSE
80435387,50,P2000,V-CAM1,26,EA,10/28/2017,49.4,LB,LTL,10/28/2017,10/28/2017,10/30/2017,ZNL,5,n/a,120,20.00%,0.200,0.20,FALSE
80435387,60,P2000,V-CMA-6,14,EA,10/28/2017,0.7,LB,LTL,10/28/2017,10/28/2017,10/30/2017,ZNL,4,n/a,#REF!,50.00%,0.500,0.50,TRUE
80435387,90,P2000,V-DW21R-345,48,EA,10/28/2017,6.24,LB,LTL,10/28/2017,10/28/2017,10/30/2017,ZNL,6,n/a,#REF!,100.00%,1.000,1.00,TRUE
80435388,170,P2000,DAP-1330,8,EA,10/28/2017,4.24,LB,LTL,10/28/2017,10/28/2017,10/30/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80435388,180,P2000,E1200-VV,27,EA,10/28/2017,36.45,LB,LTL,10/28/2017,10/28/2017,10/30/2017,ZNL,2,n/a,#REF!,50.00%,0.500,0.50,TRUE
80435388,200,P2000,GD00Z-5,14,EA,10/28/2017,27.58,LB,LTL,10/28/2017,10/28/2017,10/30/2017,ZNL,5,20,#REF!,80.00%,0.800,0.80,TRUE
80435464,70,P2000,98880-003,9,EA,10/28/2017,27.54,LB,LTL,10/28/2017,10/28/2017,10/30/2017,ZNL,2,n/a,#REF!,50.00%,0.500,0.50,TRUE
80435464,110,P2000,DAP-1330,8,EA,10/28/2017,4.24,LB,LTL,10/28/2017,10/28/2017,10/30/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80435464,120,P2000,E1200-VV,27,EA,10/28/2017,36.45,LB,LTL,10/28/2017,10/28/2017,10/30/2017,ZNL,2,n/a,#REF!,50.00%,0.500,0.50,TRUE
80435464,140,P2000,GD00Z-5,14,EA,10/28/2017,27.58,LB,LTL,10/28/2017,10/28/2017,10/30/2017,ZNL,5,20,#REF!,80.00%,0.800,0.80,TRUE
80435464,170,P2000,SM2-2W10,12,EA,10/28/2017,43.8,LB,LTL,10/28/2017,10/28/2017,10/30/2017,ZNL,5,n/a,150,40.00%,0.400,0.40,FALSE
80435464,210,P2000,V-CAM1,26,EA,10/28/2017,49.4,LB,LTL,10/28/2017,10/28/2017,10/30/2017,ZNL,5,n/a,120,20.00%,0.200,0.20,FALSE
80435482,70,P2000,V-CMA-6,14,EA,10/28/2017,0.7,LB,LTL,10/28/2017,10/28/2017,10/30/2017,ZNL,4,n/a,#REF!,50.00%,0.500,0.50,TRUE
80435482,100,P2000,V-DW21R-345,48,EA,10/28/2017,6.24,LB,LTL,10/28/2017,10/28/2017,10/30/2017,ZNL,6,n/a,#REF!,100.00%,1.000,1.00,TRUE
80436801,110,P2000,V-DW21R-345,26,EA,10/30/2017,3.38,LB,LTL,10/30/2017,10/30/2017,10/30/2017,ZNL,6,n/a,#REF!,33.33%,0.333,0.33,TRUE
80436801,150,P2000,V-CAM1,4,EA,10/30/2017,7.6,LB,LTL,10/30/2017,10/30/2017,10/30/2017,ZNL,5,n/a,120,80.00%,0.800,0.80,FALSE
80436801,180,P2000,DAP-1330,2,EA,10/30/2017,1.06,LB,LTL,10/30/2017,10/30/2017,10/30/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80436801,200,P2000,GD00Z-5,5,EA,10/30/2017,9.85,LB,LTL,10/30/2017,10/30/2017,10/30/2017,ZNL,5,20,#REF!,100.00%,1.000,1.00,TRUE
80436801,210,P2000,SM2-2W10,7,EA,10/30/2017,25.55,LB,LTL,10/30/2017,10/30/2017,10/30/2017,ZNL,5,n/a,150,40.00%,0.400,0.40,FALSE
80436801,220,P2000,V-CMA-6,5,EA,10/30/2017,0.25,LB,LTL,10/30/2017,10/30/2017,10/30/2017,ZNL,4,n/a,#REF!,25.00%,0.250,0.25,TRUE
80436801,270,P2000,E1200-VV,9,EA,10/30/2017,12.15,LB,LTL,10/30/2017,10/30/2017,10/30/2017,ZNL,2,n/a,#REF!,50.00%,0.500,0.50,TRUE
80436857,40,P2010,V-CMA-6,50,EA,10/30/2017,2.5,LB,LTL,10/30/2017,10/30/2017,10/30/2017,ZNL,4,n/a,#REF!,50.00%,0.500,0.50,TRUE
80436857,60,P2010,DAP-1330,35,EA,10/30/2017,18.55,LB,LTL,10/30/2017,10/30/2017,10/30/2017,ZNL,2,n/a,#REF!,50.00%,0.500,0.50,TRUE
80436857,70,P2010,E1200-VV,200,EA,10/30/2017,270,LB,LTL,10/30/2017,10/30/2017,10/30/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80436857,80,P2010,GD00Z-5,20,EA,10/30/2017,39.4,LB,LTL,10/30/2017,10/30/2017,10/30/2017,ZNL,5,20,#REF!,100.00%,1.000,1.00,TRUE
80436857,90,P2010,V-CAM1,45,EA,10/30/2017,85.5,LB,LTL,10/30/2017,10/30/2017,10/30/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80437349,100,P3200,V-CAM1,10,EA,10/30/2017,19,LB,LTL,10/30/2017,10/30/2017,10/30/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80437349,140,P3200,DAP-1330,8,EA,10/30/2017,4.24,LB,LTL,10/30/2017,10/30/2017,10/30/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80437349,150,P3200,E1200-VV,18,EA,10/30/2017,24.3,LB,LTL,10/30/2017,10/30/2017,10/30/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80437351,140,P2010,E1200-VV,192,EA,10/30/2017,259.2,LB,LTL,10/30/2017,10/30/2017,10/30/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80437351,180,P2010,V-CAM1,120,EA,10/30/2017,228,LB,LTL,10/30/2017,10/30/2017,10/30/2017,ZNL,5,n/a,120,100.00%,1.000,1.00,FALSE
80437351,210,P2010,SM2-2W10,45,EA,10/30/2017,164.25,LB,LTL,10/30/2017,10/30/2017,10/30/2017,ZNL,5,n/a,150,100.00%,1.000,1.00,FALSE
80437351,220,P2010,DAP-1330,80,EA,10/30/2017,42.4,LB,LTL,10/30/2017,10/30/2017,10/30/2017,ZNL,2,n/a,#REF!,100.00%,1.000,1.00,TRUE
80437351,230,P2010,V-CMA-6,127,EA,10/30/2017,6.35,LB,LTL,10/30/2017,10/30/2017,10/30/2017,ZNL,4,n/a,#REF!,75.00%,0.750,0.75,TRUE
80437352,60,P2010,SM2-2W10,30,EA,10/30/2017,109.5,LB,LTL,10/30/2017,10/30/2017,10/30/2017,ZNL,5,n/a,150,100.00%,1.000,1.00,FALSE
